label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
2,0.0,0.0,0.08372417475549396,-0.19662958156653643,0.05839743539160541,-0.3684468901624413,-0.034734372500450146,-0.4517463282546665,-0.11908318812779427,-0.46547240640429954,0.02865283693005481,-0.45697635797965713,0.04620040922973991,-0.7248075862212437,0.0439611712378016,-0.8795027167603657,0.03615976602599281,-0.9961542351834755,-0.07638827614423041,-0.4231577547887938,-0.1278024549480237,-0.7100256145201235,-0.16411788800725394,-0.8785278250637314,-0.2002683881384112,-1.0,-0.17010329739122618,-0.35642872566088546,-0.176024682430883,-0.5230916859696179,-0.13982049988964618,-0.46341442127133814,-0.12111702215421653,-0.3859380301735795,-0.24198655524637358,-0.27742627157369326,-0.22260917794654858,-0.41654298191560357,-0.1858985993075567,-0.3728403590336975,-0.16990022484441067,-0.31240173667976806
2,0.0,0.0,0.08455515460021634,-0.19362155261182876,0.05770236624092976,-0.3683476703216399,-0.0369313846454538,-0.45389806577026187,-0.12482272328802206,-0.46737097552979623,0.029661595244892192,-0.44239253035607945,0.04702580706035496,-0.7163209148970688,0.04394097564051894,-0.8734900188276774,0.03610084385159111,-0.9925538966937713,-0.0747714779221292,-0.4049392445147721,-0.12792885679748475,-0.7013857430529914,-0.16350148103680762,-0.876239011371224,-0.198906938030416,-1.0,-0.16810363502708614,-0.33926586500203876,-0.1784233541187169,-0.5124322364883372,-0.14435240684728592,-0.4597052320339139,-0.12742873909441327,-0.38557359908071254,-0.2386454446504315,-0.26241081404792177,-0.2266154204984352,-0.4124991996672541,-0.1897415635300523,-0.3722461934248994,-0.17247062357594928,-0.31055401800736643
2,0.0,0.0,0.0835577295468701,-0.1929570962951967,0.05737027227841069,-0.36271775670890033,-0.036341774998462126,-0.44657530437804266,-0.12269112450650087,-0.45938269924734015,0.027895615083888513,-0.44423690202021326,0.044223501194290436,-0.7162756968742723,0.04179524289772634,-0.8719091660277011,0.03337969128100858,-0.9891493882427502,-0.07603494978359694,-0.4084915413402055,-0.1282185773752412,-0.7033151411850996,-0.1645447200656366,-0.8770651427513136,-0.20122270901812936,-1.0,-0.168744858715856,-0.34315183487795853,-0.17608333237371646,-0.5132642818884616,-0.14193234778591923,-0.4587006055610086,-0.12517564717904558,-0.3837197029312547,-0.2396348698559638,-0.26613777755476214,-0.22396592729628315,-0.4109434270947636,-0.1875226019606852,-0.36795959179628407,-0.17170282552775,-0.3055161582278356
2,0.0,0.0,0.08402819120958119,-0.1939618696932482,0.05829400819916928,-0.36466204791511114,-0.036039324083339284,-0.44761304460554846,-0.12232587650235476,-0.4610063019150806,0.02668920428039391,-0.45019509949654984,0.04273660702522354,-0.7213884852961758,0.03911102366134194,-0.8760332308858494,0.029468853881091404,-0.992487534789487,-0.07745998127192345,-0.4160645093789382,-0.1292579295583782,-0.7073602720787552,-0.1656439663337158,-0.8784944805825725,-0.202504004385865,-1.0,-0.16988689933394166,-0.3499013305285432,-0.17643226870310955,-0.519150894728712,-0.14009518450034264,-0.4624451387686471,-0.12206880114554967,-0.3866070757820917,-0.2404958401912041,-0.2715292730138505,-0.22384244861362806,-0.4156989413218063,-0.1862286123206666,-0.3735003962303307,-0.16972808600616066,-0.3120844867869988
2,0.0,0.0,0.08346086508508213,-0.19669260236331285,0.05668683004088331,-0.36727105108743874,-0.03662347760959064,-0.449395337299221,-0.1223333420792764,-0.4616947967999389,0.02516267454119578,-0.4466720891513732,0.041851365082696865,-0.715143043874421,0.03860968128193263,-0.8707943145009326,0.030088230663912488,-0.9878325644854284,-0.07881784267797597,-0.4125879563593342,-0.1312582589530629,-0.7035901698780179,-0.16667229189823538,-0.8770597888570325,-0.20244369600374007,-1.0,-0.17182134662080611,-0.34729022855534514,-0.176663538004303,-0.5155184833580605,-0.14132106277519904,-0.46200249497903356,-0.12391757028160347,-0.3870600989404688,-0.242650366614032,-0.2688017898970046,-0.22424548351548748,-0.41241263995496635,-0.18722647063032807,-0.3714997543185082,-0.1711104803430954,-0.31002332781543834
2,0.0,0.0,0.07314861992228205,-0.23157286647795053,0.029809165987166254,-0.4008060491704851,-0.07604505415465342,-0.4548095082864092,-0.16397408255791632,-0.44733587770915284,-0.011066024717209844,-0.5097068782338174,-0.016984232968573435,-0.7478421310065142,-0.02406858919400618,-0.8747985896688554,-0.03821552558664992,-0.9596289359679013,-0.12115281141292679,-0.4794683087708136,-0.1872358651533253,-0.741797344864885,-0.228019217699114,-0.8993453781882261,-0.26482811188611544,-1.0,-0.21518146666631707,-0.4041302846269186,-0.21125784338658926,-0.489918486169217,-0.1667923706014183,-0.43006680807266884,-0.13908696119550124,-0.3557373285918334,-0.2885922732427741,-0.3111498661828449,-0.25660448181866646,-0.37294842584589427,-0.21454573685956904,-0.3324743807224058,-0.19052383145593124,-0.2758168643699698
2,0.0,0.0,0.08641617089369977,-0.19894986940818354,0.0621444062077612,-0.36976346394584264,-0.028708830270273367,-0.45577976530003883,-0.11141127026835371,-0.47379030958342655,0.030586766616343235,-0.4549013535754031,0.04477637509398337,-0.7236414404042174,0.04191873151521128,-0.8786617102501981,0.03356940300235827,-0.9965829330260604,-0.07445566050282207,-0.4209330360884199,-0.12743046543883219,-0.7101546329354017,-0.16478809361734437,-0.8796368809722268,-0.2015507822973893,-1.0,-0.1676906844663428,-0.3556754494309186,-0.17433368805663285,-0.5231956566014229,-0.13961266794341587,-0.4658598920167201,-0.12170771691504859,-0.38921423098623026,-0.23813660675209472,-0.2786983843575382,-0.21959182864596377,-0.41799349655380386,-0.1840067823222207,-0.3744186401880885,-0.16750283710989888,-0.31354773997007335
2,0.0,0.0,0.08392870655579428,-0.19536243032827702,0.058152641098154365,-0.3671211165049406,-0.035152372163260885,-0.44911464051481076,-0.12117737351622485,-0.4594499825506136,0.02661158731626779,-0.446631581577569,0.044640764679836624,-0.721321160723474,0.04444300101972627,-0.8765132916719117,0.037989866211107615,-0.9935979047946792,-0.07820019200838234,-0.41248265275199975,-0.12717209926598894,-0.7032351411102925,-0.16078002013873535,-0.8760338036121592,-0.19609397823865526,-1.0,-0.17098800000900002,-0.34732118464458733,-0.17249106303651535,-0.5125408805314466,-0.13765315877710058,-0.4582049004413919,-0.12344851744162982,-0.3842646205667338,-0.24168726507423893,-0.27196138800720904,-0.22071176443908602,-0.4101135151566898,-0.18391789468623257,-0.3700817687602812,-0.16950637124644277,-0.3100036556671782
2,0.0,0.0,0.08257234601975016,-0.19188736136541137,0.05539541884140124,-0.36780224301914144,-0.038358293542722556,-0.45126969560130703,-0.1249537708721129,-0.46072687982937116,0.022769209976104515,-0.44718600614183374,0.04069585002375629,-0.7200960078675626,0.041688337422396485,-0.8742756891330066,0.03542598226598008,-0.9904074819891556,-0.08270482440843224,-0.4137355401801837,-0.13112957189492697,-0.7054361766177845,-0.166351155533376,-0.8786239784455817,-0.20401035342105064,-1.0,-0.1750501136536082,-0.3470863588365435,-0.17643860852124554,-0.5140441071536604,-0.14036207229988729,-0.4599224915169513,-0.1256845732991265,-0.3846234886265191,-0.24487687272955272,-0.26852149894627036,-0.22617421984833216,-0.41357111707002775,-0.18797303246838887,-0.3743195610735782,-0.17344651243057155,-0.3115756070582725
2,0.0,0.0,0.08324944431199156,-0.1892866727344081,0.05721120327876724,-0.36504655276142056,-0.03520569667267023,-0.45327419147424486,-0.12039942504623899,-0.46915851328766445,0.026225669113492518,-0.442279638892527,0.04355569490178982,-0.7197243036339654,0.04295407096880469,-0.8744107662872862,0.0357929396305682,-0.9910204478449574,-0.07830429049854919,-0.40729595595095447,-0.1269876349761478,-0.7020070611776188,-0.16177271784027705,-0.8757848625143126,-0.19899228585480158,-1.0,-0.17110264284289772,-0.34254139640932013,-0.17450475368479804,-0.514953361665835,-0.13844909384406318,-0.460525530747119,-0.12375072707119913,-0.3866463019381989,-0.24081275566343002,-0.2679254100420091,-0.22367164359332314,-0.41515747643124573,-0.1861148951959699,-0.37517777143377373,-0.171415934167937,-0.3140963030910539
2,0.0,0.0,0.08099030992226185,-0.19010310922777504,0.0537002304648422,-0.360915727330112,-0.04073041941306026,-0.443341741405863,-0.12570064452072613,-0.45865607823411614,0.021161861345961003,-0.44550801302007564,0.03592376548247241,-0.7212318616241473,0.03485615080134977,-0.8747560944596624,0.027314196899332722,-0.9910302219007625,-0.08542732226788484,-0.41233662074761446,-0.13446148438556818,-0.7067273693924112,-0.16884173358560337,-0.8786992962124512,-0.2054715909070558,-1.0,-0.17835481079090762,-0.34662912782853117,-0.18319023850120367,-0.5126340174607892,-0.14757862674091815,-0.45819545897223163,-0.13205344138584074,-0.3837690332284623,-0.24772403581272973,-0.26799193999866994,-0.2320380277138062,-0.4082696081667867,-0.19416725636995966,-0.36793652957890827,-0.1781189493725943,-0.3066729738155023
2,0.0,0.0,0.08389195021965758,-0.18776507170899454,0.05866066412646044,-0.359979886272369,-0.03573927106290455,-0.44590074821563447,-0.12084278165288714,-0.46137583838766605,0.02510827474435623,-0.44448295591856696,0.039002830155868265,-0.7183130192598666,0.03961168264193538,-0.8730828916925639,0.03467201935060388,-0.9884670596547175,-0.08080568973423762,-0.41077689183490396,-0.13048634642632642,-0.7042343047630627,-0.1648865715454467,-0.8781496229630571,-0.20064666266690873,-1.0,-0.1739779573446515,-0.345229978426482,-0.17695015493046726,-0.511527720416561,-0.14169064005930793,-0.45833992784328476,-0.12722171351945433,-0.38439948836346644,-0.24368715243104608,-0.26840897348103204,-0.22654860520223466,-0.41149073945868203,-0.18873908058024846,-0.3724889831167222,-0.17411552483758416,-0.31054280636850395
2,0.0,0.0,0.07962226837359282,-0.1911242771851637,0.053171063648338346,-0.3596800481474214,-0.038312144149708266,-0.44373044996948957,-0.12262128099771094,-0.45974692487745045,0.021277579779421518,-0.4466777586113351,0.036991101666253565,-0.7206560420783222,0.036905653378242885,-0.8745453015750928,0.03028705605431595,-0.9893132276100987,-0.08498011504805301,-0.4132142968968289,-0.13488986253461852,-0.7058026797061152,-0.17100455158531072,-0.8782800490556829,-0.20878392864697476,-1.0,-0.17841016946964935,-0.34746703787474453,-0.1801550474124466,-0.5096440642599808,-0.14563375979398716,-0.4561663428395649,-0.13166266593400236,-0.3831816735770231,-0.24862565690612184,-0.2698669659786745,-0.2303152241123357,-0.4078378667135776,-0.19308170027513152,-0.36912704355854953,-0.17747591493605003,-0.30967415639833196
2,0.0,0.0,0.08076279542513201,-0.19146702084464365,0.05364470815847949,-0.3591274004693927,-0.03728182200355406,-0.445640603305273,-0.12067917901978804,-0.46561216410894946,0.02389756242638074,-0.44722323046396373,0.03849891002222067,-0.7247993333082902,0.03258412664079879,-0.8788154306686322,0.02087108258205699,-0.9941457510007913,-0.08236420499095215,-0.4132718163640466,-0.13378325772118438,-0.7083303923513253,-0.17109618434801002,-0.8792093228691,-0.20932149331860728,-1.0,-0.17574351414769862,-0.3490163641423032,-0.17936385303017652,-0.5151365863824438,-0.14488916346029843,-0.4605376840885257,-0.12958879927301317,-0.3847171740349133,-0.24555706346515552,-0.27019940216914073,-0.2273344797380895,-0.40941735537486695,-0.19023276546659448,-0.3678372931512644,-0.1729579755005631,-0.30474288080971557
2,0.0,0.0,0.08209858033317832,-0.19212688253677737,0.055446616746916165,-0.35858207277122967,-0.03653156975476843,-0.4471554748702989,-0.1199563820217226,-0.4656859365542224,0.022555020558879226,-0.44687187138783796,0.03742308145507335,-0.7234413348397147,0.03337929924783373,-0.8776830046400615,0.023387200986702793,-0.9930924159326301,-0.08241173078933495,-0.41475300569259826,-0.1324381391387164,-0.7075037090944992,-0.16675599978593278,-0.8792962219388297,-0.20202345744921332,-1.0,-0.17526339228449012,-0.3508769577391653,-0.17842485913865944,-0.5121754297571726,-0.14376115650414922,-0.45981332720401735,-0.1282583696549495,-0.38669773884960695,-0.24446928710746876,-0.2738896478677112,-0.22624859399717037,-0.41062805830460414,-0.18912816136302443,-0.37144283805683437,-0.17258292405632722,-0.3111737754826332
2,0.0,0.0,0.0809722923868372,-0.19218752342400888,0.05247763252545736,-0.35957159436029584,-0.04018364185008682,-0.4437788093000722,-0.1242031672710408,-0.4586213321422733,0.020102588532937817,-0.4514207174486885,0.035830910720706335,-0.7254689501451426,0.0317287495606697,-0.8784621428753296,0.02102420058542473,-0.9935375315978726,-0.08379822430842808,-0.4198577057642277,-0.13259184769533927,-0.7087495321147177,-0.16782589979723583,-0.8793572820796784,-0.20451328151714523,-1.0,-0.17534305836709763,-0.3546566870176439,-0.1812592937543829,-0.5142610720159032,-0.14637866904751765,-0.4600764464466775,-0.1303732445527207,-0.3863002475479004,-0.2443840678428305,-0.2748490809697938,-0.22936593185972173,-0.40996697378343283,-0.19240257813416511,-0.3692144928908802,-0.17611713634456727,-0.30815311371855114
2,0.0,0.0,0.07513103217225811,-0.19992317353832947,0.03999779342561927,-0.3741139224752383,-0.06780850163508507,-0.4448284422055787,-0.1552597534960413,-0.45124109717874666,3.5184097595170295e-05,-0.4904447929217399,0.0019418527286512246,-0.7376506844753364,-0.0023341251437132477,-0.8796758353868602,-0.014526255880554362,-0.9805878637063588,-0.10775758896766628,-0.4638940521383926,-0.16095877002314884,-0.7282711960642247,-0.1974146079260421,-0.8904139816087407,-0.23041406233707173,-1.0,-0.19788680138879639,-0.3958567529585251,-0.18505913686613965,-0.5074706670245622,-0.14427249309940954,-0.44913005132303646,-0.12139610230163199,-0.3768791369065038,-0.2695413352600495,-0.31043729864167857,-0.23476760668080757,-0.3989425934110882,-0.19649881228443014,-0.354904481566022,-0.17939234439782384,-0.2952540486939838
2,0.0,0.0,0.0825403599943443,-0.19356872755629168,0.056120398965405445,-0.3601866764292682,-0.037480665621535104,-0.44754700354624277,-0.12103320919023886,-0.46735185783798683,0.02254332590823377,-0.4510190984859557,0.037480368078006865,-0.7236910822157995,0.032690988430079414,-0.8773103064793555,0.022706498779119396,-0.992200431985596,-0.08185428412693349,-0.4193282133629893,-0.13419308337455302,-0.708171747361265,-0.16816338995864383,-0.8784207389267391,-0.20230484358017703,-1.0,-0.1758881555300488,-0.35559534175373586,-0.17903878444185356,-0.5161776796651135,-0.14342222902472848,-0.4623989482669399,-0.1258254452560374,-0.38834048310595454,-0.24784673699484844,-0.27850538410965214,-0.22645305977102,-0.4105511553496184,-0.1892820179449692,-0.36977436203097025,-0.17270789128283154,-0.31070816311859895
2,0.0,0.0,0.08335393271442045,-0.1923943980192113,0.056862053886070255,-0.36062661764849885,-0.03667334683697399,-0.44855373238096125,-0.12010298974043347,-0.4689550011595362,0.022113704284599616,-0.4525777169867154,0.03623711762473492,-0.7231217484324767,0.03048445684149033,-0.8772561098958471,0.019910227300138833,-0.9930686366601155,-0.08378383284145594,-0.42090840762843446,-0.13569636297327525,-0.7092793225920399,-0.1697535287038344,-0.8791892274670834,-0.20414350878274018,-1.0,-0.1770852962453717,-0.3561195924833396,-0.18051727255118738,-0.5163800307569657,-0.14392184511223857,-0.46109356083648056,-0.12635821571385275,-0.38582079517671164,-0.24698156373305208,-0.2771654487357234,-0.22656990570140714,-0.41055390481867887,-0.18882192796354638,-0.3698231366994036,-0.17237538210359207,-0.3097521171984173
2,0.0,0.0,0.08231530538929016,-0.19034418698118344,0.05315125556547732,-0.3599862482247931,-0.043252459514064964,-0.4425242264059621,-0.12837253516076175,-0.45382839087642984,0.019313702407718177,-0.4499229058107217,0.03503003397729048,-0.72334564318487,0.03115390448864673,-0.8769584257009748,0.02196011961323669,-0.9923480392443492,-0.08540999180311143,-0.41725193851223785,-0.13571226474816436,-0.7054788365979082,-0.1707101985212665,-0.8772223872313264,-0.2067161264385277,-1.0,-0.177616993012776,-0.35158947919984335,-0.18179550881150605,-0.5096539872451211,-0.1455680417526998,-0.4556862647760879,-0.12865779738422714,-0.3816846736083458,-0.24678386383594575,-0.273423572695447,-0.2274949227381498,-0.40488190406478086,-0.18959263647568875,-0.36451333166825955,-0.1739193836188004,-0.30469668946656264
2,0.0,0.0,0.08248901663330058,-0.19333583377234514,0.05392362348650047,-0.36468107773345904,-0.040917753194711436,-0.45369060792177585,-0.12437681101709452,-0.4683182359313086,0.020108145482023,-0.4515645770661671,0.032690818563732765,-0.7229159615123721,0.027644619335664086,-0.877486679721326,0.017436107714512046,-0.9941332956413976,-0.08567429611475903,-0.4214097130755203,-0.13697987266176517,-0.7070369779773027,-0.17228186225666234,-0.8782797410090473,-0.20780800646311468,-1.0,-0.17995376160914908,-0.3590033711681684,-0.18052189100872146,-0.5162663961265797,-0.14343820408927607,-0.46314623747605616,-0.12522595580058501,-0.3887138721091813,-0.25083911492590494,-0.2849985079278924,-0.2263589679751879,-0.41528441477320593,-0.18966589243938872,-0.3738840326042419,-0.17433261686368537,-0.31388330196424374
2,0.0,0.0,0.07658156172931488,-0.1939345963214962,0.045821652007977665,-0.3647860489280442,-0.046447472067424875,-0.4520176360826097,-0.12953342822790587,-0.46493271670435066,0.015311111658341672,-0.45053088654166923,0.02853379976550172,-0.7244914815075115,0.025729742438347136,-0.8797098351891339,0.018787423754955106,-0.9962317184299844,-0.0876338615326534,-0.41495051467933,-0.13953870021517545,-0.7006208650265208,-0.17479025441487742,-0.8747698411171988,-0.21081867629201284,-1.0,-0.1817213688521118,-0.34954228257815817,-0.18571529315490662,-0.5097860102823824,-0.15004732445897123,-0.4597568343055563,-0.13391686485300477,-0.38770801926243587,-0.25364406123126515,-0.27368809811276756,-0.22984929809591925,-0.4066759092710104,-0.19178613718395113,-0.36615776021966556,-0.17565268179024202,-0.3073542814390398
2,0.0,0.0,0.07978258730628396,-0.19527153525369598,0.05096718325869274,-0.3619271933352773,-0.041247288800295136,-0.44969181033466876,-0.12327777548059336,-0.46614346948954233,0.01969110685923158,-0.4549063593045844,0.0321793173806107,-0.7274973034933254,0.027486617110730315,-0.8825183489843192,0.01959540078618601,-0.9978942277244861,-0.0829593248592885,-0.42168489586922686,-0.13742335981181467,-0.705368436459312,-0.1732583627805526,-0.8773534430647615,-0.20793850849006545,-1.0,-0.17769491207064206,-0.35697899842401215,-0.18331125947939117,-0.5135924402226372,-0.14854907146910673,-0.46396168129316806,-0.13162604200434533,-0.3909916479744472,-0.24996797366913515,-0.2805006573229138,-0.22861030426237497,-0.41024682679772434,-0.19185368283711465,-0.37018882318941443,-0.1760308555424825,-0.31109235176612016
2,0.0,0.0,0.07562998260503889,-0.19291781061724383,0.04309352046138362,-0.36869770238943206,-0.050557270510212006,-0.4509204813490041,-0.13583061783217407,-0.46067301668749205,0.012859829021083735,-0.4533440570913522,0.026338874289938845,-0.7263441549892481,0.024611434570688793,-0.8814997812970652,0.01762355027925013,-0.9975869133179237,-0.08916460783694358,-0.4149950882262589,-0.1424948483040757,-0.7021322089382226,-0.1795639709701392,-0.8758072356672417,-0.21800143374603165,-1.0,-0.1816611199229934,-0.34668116487886463,-0.1889429993118212,-0.5095936321035653,-0.15248218185956813,-0.45790498985093,-0.13798660197367946,-0.38643397992562656,-0.2526931566477253,-0.2684076979575027,-0.23330147632920506,-0.4073379536639131,-0.19503533487108582,-0.3679814321931685,-0.18010265052524874,-0.30893718572002454
2,0.0,0.0,0.07885902760694664,-0.19283219583636063,0.047558791335572094,-0.37023619509646316,-0.04527467977505592,-0.45554238963991023,-0.1306240787037302,-0.4654398289845289,0.013789886288441772,-0.4568355415839526,0.0271864636906771,-0.7253255882470724,0.026916510773326317,-0.8786654004504221,0.020138130080835703,-0.9939845193622389,-0.08941084950905516,-0.42193676737281105,-0.14091423101200046,-0.7048937875312025,-0.17682172333175056,-0.8774798721197871,-0.21492298535270035,-1.0,-0.18141050578092552,-0.3551793774563928,-0.18330619502018508,-0.5144096457454943,-0.14610918588397723,-0.46250193078907775,-0.13210220500880057,-0.3901017502007067,-0.2524754027006257,-0.27773328222701504,-0.22792083097348,-0.41392613802138456,-0.18980687580211175,-0.3742484224738128,-0.17594708779798512,-0.3140099485694998
2,0.0,0.0,0.07955697179969834,-0.19447331105931037,0.050338396248947696,-0.36083215743405916,-0.04305087220240693,-0.4465596430893562,-0.12511637628126854,-0.4631841977208498,0.01342231212252385,-0.45363085080973875,0.027918894277015435,-0.7255881467926513,0.02378421486446852,-0.8786833962388423,0.015510457191302217,-0.9922273543437377,-0.08934310099529287,-0.420609887207591,-0.1405160300562589,-0.7054156239712491,-0.17519470549890487,-0.8777211185010437,-0.20992182771424084,-1.0,-0.1814114667031573,-0.35551965672816294,-0.184684328556858,-0.5054364412225326,-0.1498503262221397,-0.4556852317473663,-0.1336835490096469,-0.38528511609332833,-0.251424127063461,-0.2774776719821792,-0.23090278747869086,-0.4028365199024692,-0.19343898732335207,-0.3648788598851568,-0.17635956802360825,-0.3071634765308972
2,0.0,0.0,0.07664242750630815,-0.1920875245211197,0.04511325422316629,-0.36699273886115913,-0.04988266211336231,-0.45460828266654996,-0.13634257949008127,-0.4680605916920641,0.012910151386399078,-0.4545117142278283,0.024903565684109927,-0.7297395406947056,0.022721432424607446,-0.8852642771342997,0.015606592959992033,-1.0,-0.08952533236692559,-0.4154516494425825,-0.14402881235709514,-0.7036103635898165,-0.18145691875188488,-0.8765644976201787,-0.21913410179386425,-0.9985931268468639,-0.18273039243255476,-0.3476899015032065,-0.18817047476046417,-0.5105457617757887,-0.15321710037770797,-0.45875192466263287,-0.13853447809731964,-0.38697866832123,-0.2551594943502942,-0.27039874145162857,-0.2345753469215133,-0.41090147963704976,-0.1976771613412066,-0.36916064605852783,-0.18318496334166823,-0.30845406045871454
2,0.0,0.0,0.07581889894377562,-0.1952666126810243,0.04379493977853143,-0.3770705309077094,-0.05456751122272834,-0.4575570574280733,-0.14254811302790893,-0.467514468238436,0.008829247607796896,-0.4738416864068679,0.020539565721546253,-0.7277984045762621,0.024765100399423402,-0.8797797353933627,0.024717645599456665,-0.9958415657455724,-0.09396428704406308,-0.4410333624500057,-0.14073003004121135,-0.7010384105787966,-0.1744900384410428,-0.8720330545579539,-0.20901383682411506,-1.0,-0.1855579579409767,-0.3709559633394082,-0.1860036348385664,-0.5147651130097898,-0.15131829102455843,-0.46055991752554876,-0.1382779111047484,-0.3899696083532129,-0.256288242180627,-0.28546086475654125,-0.23523782387818015,-0.4114924508041398,-0.2001417139704741,-0.36934196917774237,-0.18984661082132712,-0.3105820420815892
2,0.0,0.0,0.08218598805084075,-0.18852134142880647,0.058188254522039004,-0.3555427516236492,-0.03567738488798544,-0.443080661066845,-0.11895239753293033,-0.461133089822304,0.01722460755862409,-0.4589830011075454,0.028832625140743345,-0.7282197769686235,0.027077926197971863,-0.8811200129239521,0.020202159002609285,-0.9923357235555159,-0.08573266656764995,-0.42603779658564384,-0.13877446138150787,-0.709643866015801,-0.17568091220925142,-0.8806794562333156,-0.21267327577379116,-1.0,-0.17770876346956974,-0.35981568551493337,-0.18067096055099818,-0.5103659870638599,-0.14597022066190565,-0.4590938870877219,-0.13046799021670202,-0.3881931762823014,-0.24851400240197197,-0.28066460372541047,-0.22680149987626894,-0.407140937634164,-0.1898044762328209,-0.36847435110492266,-0.17364565261836093,-0.30960787586792476
2,0.0,0.0,0.07474776000226699,-0.19158146409726337,0.04313169404514152,-0.3623211085847552,-0.051926090708887276,-0.44875731180005096,-0.13743274515309095,-0.4634319129948661,0.011780554645532088,-0.4500290320914896,0.023958802524678493,-0.7267971271184491,0.021747764067791345,-0.8834243656826297,0.015122294310104485,-1.0,-0.09019232296719686,-0.4108499985952703,-0.14599492149260085,-0.6977691618326874,-0.1852127291689055,-0.8704256100364811,-0.22410547693485433,-0.9932514116016352,-0.18293646028386218,-0.34236496649067394,-0.1904173891821494,-0.5020421371575637,-0.15623652346939226,-0.450830001069779,-0.14164056286517282,-0.3803404834175453,-0.25457621793249396,-0.26320180431611845,-0.2372974360072813,-0.40234916919796126,-0.20044188002224994,-0.36196892495218,-0.18486649212419945,-0.3030696711336666
2,0.0,0.0,0.07783307417926762,-0.1903273603877937,0.04778662455775495,-0.3674580368523846,-0.04730795862296901,-0.4537815877237318,-0.13328095087154043,-0.46433688127973466,0.01455313560312995,-0.45449333527900215,0.02404672697595714,-0.7269008201767144,0.022852508318217356,-0.8828655835991716,0.016352677919976962,-0.9981204887623131,-0.08829486932933377,-0.41725886350392405,-0.14365571036078303,-0.7047465903281577,-0.18190712829914077,-0.8783175022251171,-0.22042949833635653,-1.0,-0.18084216454366497,-0.34924976589158824,-0.18556474003577583,-0.5067626889658352,-0.1499510280959086,-0.4544087759971472,-0.13573117686226113,-0.3835159652756101,-0.25188168561922036,-0.2713703049062745,-0.23119292852469664,-0.408224187433621,-0.1935438746705812,-0.36773285451841314,-0.1794118442910888,-0.3080964545984304
2,0.0,0.0,0.08203871652361297,-0.1939738429329811,0.0565113238330595,-0.3600071606732375,-0.0343156332738368,-0.4472426375434002,-0.11528318449613592,-0.4662341185470064,0.021321335930475326,-0.45056199781824735,0.028573794236568705,-0.7262775738642137,0.02328728582685166,-0.8792026417803716,0.01313053706007872,-0.9917780469287709,-0.08348367232299142,-0.41831883784286394,-0.1403351760643713,-0.7100824819449424,-0.1785583249776169,-0.8814894200333973,-0.21565752618390757,-1.0,-0.17605796071311486,-0.35435435075604055,-0.1795608911251747,-0.5100244632370844,-0.14766156568551703,-0.459770939936618,-0.13424878354828135,-0.3883154252596343,-0.24597014421039917,-0.2745841393484267,-0.228559978546738,-0.406523497936154,-0.19240726592650675,-0.3652976232699833,-0.17562893142049735,-0.3024708636327907
2,0.0,0.0,0.08118427257750689,-0.19157532947277117,0.05301708388058419,-0.3636916975709544,-0.041880619427634734,-0.4482639778850317,-0.1266938831955492,-0.4607380392804237,0.01918382753645644,-0.44976104384812804,0.027676774697726864,-0.7273584158855521,0.025579844563862184,-0.8806547847463869,0.01796998048480513,-0.9938660238188674,-0.08622760857046732,-0.4144915405998593,-0.14197473209445877,-0.7071809690406855,-0.17944856421165226,-0.879490534189241,-0.2172611246988612,-1.0,-0.17980376441013476,-0.34883386694817203,-0.18249832626915136,-0.509046231655934,-0.14731323359973048,-0.45722356651650153,-0.13228983998312513,-0.38502410317229313,-0.2509007013016727,-0.27172785015728484,-0.2294685596840112,-0.4051862245796848,-0.1916551544876501,-0.36464380545817265,-0.17608644077695865,-0.3034924137877772
2,0.0,0.0,0.0745168959475791,-0.19270337233797039,0.04057175536959394,-0.37089451314344635,-0.055586758669186054,-0.45120194027963817,-0.1432470400287521,-0.457737973251908,0.009922671410244329,-0.4555608398336659,0.0226402125490809,-0.7290157096671039,0.020988283003936955,-0.8841031832987118,0.01454344141910379,-1.0,-0.09296523060144012,-0.41481438224723133,-0.14955728897758241,-0.7014453103427004,-0.18733368696410582,-0.8743585057730365,-0.22594872873963628,-0.99748376384893,-0.18634722291137282,-0.3452370604236815,-0.19264326892352346,-0.5052072354757905,-0.15578549006044357,-0.45342003667405506,-0.14127648923886768,-0.3819685367768892,-0.25908722785375093,-0.265312929707411,-0.23616362709598465,-0.4037677891781913,-0.19856516203722047,-0.36299475442269086,-0.1842626219303827,-0.30355918278374877
